year,country_id,country,region,latitude,longitude,success,suicide,attack_type,target_type,gname,weapon_type,nperps,nkill,nkillus,nkillter,nwound
2014,19,Bangladesh,South Asia,22.330391,91.82518,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,19,Bangladesh,South Asia,22.330391,91.82518,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,19,Bangladesh,South Asia,24.478715,89.136041,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,19,Bangladesh,South Asia,24.478715,89.136041,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,14.411904,44.83844,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,
2014,110,Lebanon,Middle East & North Africa,34.439478,35.833427,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,-99,0,0,0,0
2014,153,Pakistan,South Asia,27.73292,64.800704,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,30.183419,66.999038,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,19,Bangladesh,South Asia,24.410962,88.966346,1,0,Facility/Infrastructure Attack,Transportation,Bangladesh Nationalist Party (BNP),Incendiary,-99,0,0,0,10
2014,4,Afghanistan,South Asia,33.551708,68.420464,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,4,Afghanistan,South Asia,33.93911,67.709953,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,2,2,0,2,0
2014,153,Pakistan,South Asia,24.861462,67.009939,1,0,Armed Assault,Business,Unknown,Firearms,-99,3,0,0,5
2014,153,Pakistan,South Asia,24.949956,66.96674,1,0,Armed Assault,Police,Unknown,Firearms,-99,2,0,0,1
2014,228,Yemen,Middle East & North Africa,13.838205,45.836225,1,0,Armed Assault,Terrorists/Non-State Militia,Huthis,Firearms,-99,2,0,2,0
2014,153,Pakistan,South Asia,24.861462,67.009939,1,0,Armed Assault,Business,Unknown,Firearms,6,3,0,0,0
2014,153,Pakistan,South Asia,32.988889,70.605556,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,32.957787,70.607301,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,182,Somalia,Sub-Saharan Africa,2.78,45.5008,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,182,Somalia,Sub-Saharan Africa,10.923889,47.855,1,0,Unknown,Military,Muslim Fundamentalists,Unknown,-99,5,0,0,
2014,160,Philippines,Southeast Asia,7.025482,124.562781,1,0,Armed Assault,Private Citizens & Property,Bangsamoro Islamic Freedom Movement (BIFM),Explosives/Bombs/Dynamite,-99,1,0,1,0
2014,182,Somalia,Sub-Saharan Africa,2.033333,45.35,1,0,Armed Assault,Government (General),Al-Shabaab,Firearms,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.411707,44.432341,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,33.411707,44.432341,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,4.5,0,0,12.5
2014,95,Iraq,Middle East & North Africa,33.411707,44.432341,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,4.5,0,0,12.5
2014,95,Iraq,Middle East & North Africa,33.378204,44.425436,1,0,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,35.477726,44.392952,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.328845,44.410768,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,95,Iraq,Middle East & North Africa,36.204391,42.263546,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,35.494847,43.097163,1,0,Armed Assault,Police,Unknown,Firearms,-99,0,0,0,4
2014,95,Iraq,Middle East & North Africa,35.797349,43.294201,1,0,Armed Assault,Police,Unknown,Firearms,-99,2,0,0,1
2014,113,Libya,Middle East & North Africa,32.879011,13.188293,1,0,Hostage Taking (Kidnapping),Military,Unknown,Unknown,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.016389,44.145278,1,0,Armed Assault,Military,Unknown,Firearms,-99,0,0,0,0.5
2014,95,Iraq,Middle East & North Africa,34.016389,44.145278,1,0,Armed Assault,Military,Unknown,Firearms,-99,0,0,0,0.5
2014,95,Iraq,Middle East & North Africa,33.325,44.422,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,95,Iraq,Middle East & North Africa,33.983148,44.555813,1,0,Armed Assault,Business,Unknown,Firearms,-99,6,0,0,0
2014,228,Yemen,Middle East & North Africa,14.764093,49.606526,1,0,Bombing/Explosion,Utilities,Tribesmen,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,19,Bangladesh,South Asia,25.981503,88.357329,1,0,Armed Assault,Government (General),Unknown,Melee,-99,1,0,0,0
2014,19,Bangladesh,South Asia,24.278075,88.751919,1,0,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.385873,44.452744,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,5,0,0,10
2014,95,Iraq,Middle East & North Africa,33.325,44.422,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,6
2014,41,Central African Republic,Sub-Saharan Africa,4.36667,18.53333,1,0,Bombing/Explosion,Government (Diplomatic),Unknown,Explosives/Bombs/Dynamite,1,0,0,0,4
2014,19,Bangladesh,South Asia,25.654346,88.915672,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,6
2014,19,Bangladesh,South Asia,23.709921,90.407143,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,19,Bangladesh,South Asia,24.541667,91.333333,1,0,Armed Assault,Government (General),Unknown,Incendiary,-99,0,0,0,2
2014,19,Bangladesh,South Asia,23.709921,90.407143,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.344565,44.385183,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,4
2014,95,Iraq,Middle East & North Africa,36.34,43.13,1,0,Armed Assault,Police,Unknown,Firearms,-99,1,0,0,3
2014,147,Nigeria,Sub-Saharan Africa,4.530027,6.312793,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms,-99,0,0,0,0
2014,167,Russia,Eastern Europe,43.25,46.583333,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,167,Russia,Eastern Europe,55.755826,37.6173,1,0,Unarmed Assault,Private Citizens & Property,Unknown,Incendiary,-99,0,0,0,1
2014,153,Pakistan,South Asia,34.150928,71.735939,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,29.141517,69.100693,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,33.284046,62.316406,1,0,Armed Assault,Military,Taliban,Firearms,-99,0,0,0,0
2014,153,Pakistan,South Asia,24.861462,67.009939,1,0,Armed Assault,Police,Tehrik-i-Taliban Pakistan (TTP),Explosives/Bombs/Dynamite,-99,2,0,0,0
2014,153,Pakistan,South Asia,24.9059,66.970118,1,0,Armed Assault,Violent Political Party,Unknown,Firearms,-99,1,0,0,0
2014,104,Kenya,Sub-Saharan Africa,-4.320864,39.573348,0,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,10.516667,7.433333,1,0,Armed Assault,Police,Unknown,Firearms,-99,4,0,0,0
2014,182,Somalia,Sub-Saharan Africa,2.033333,45.35,1,0,Armed Assault,Military,Al-Shabaab,Firearms,-99,1,0,0,0
2014,205,Thailand,Southeast Asia,6.73666,101.285938,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,34.881284,44.624378,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,95,Iraq,Middle East & North Africa,35.494846,43.097162,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,95,Iraq,Middle East & North Africa,34.881284,44.624378,1,0,Bombing/Explosion,Violent Political Party,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,95,Iraq,Middle East & North Africa,35.32626,43.7672,1,1,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,1,1,0,1,3
2014,95,Iraq,Middle East & North Africa,36.272751,43.161176,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,36.342818,43.133214,1,0,Bombing/Explosion,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,95,Iraq,Middle East & North Africa,33.292235,44.064583,1,0,Armed Assault,Military,Unknown,Firearms,-99,2,0,0,3
2014,95,Iraq,Middle East & North Africa,33.324217,44.474287,1,0,Armed Assault,Business,Unknown,Firearms,-99,12,0,0,0
2014,95,Iraq,Middle East & North Africa,36.34,43.13,1,0,Armed Assault,Police,Unknown,Firearms,-99,1,0,0,0
2014,113,Libya,Middle East & North Africa,32.116667,20.066667,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,
2014,147,Nigeria,Sub-Saharan Africa,9.516667,8.7,1,0,Armed Assault,Private Citizens & Property,Fulani Militants,Firearms,-99,34,0,0,24
2014,95,Iraq,Middle East & North Africa,35.271638,43.915486,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.271901,43.909779,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.27113,43.914757,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.271323,43.914156,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.271323,43.914156,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.269501,43.916087,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,32.986111,70.604167,1,0,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,30.183419,66.999038,1,0,Bombing/Explosion,Police,Baloch Republican Army (BRA),Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,33.5538,71.15039,1,1,Bombing/Explosion,Educational Institution,Lashkar-e-Jhangvi,Explosives/Bombs/Dynamite,1,2,0,1,2
2014,4,Afghanistan,South Asia,33.273713,68.561447,1,1,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,-99,4,0,1,8
2014,205,Thailand,Southeast Asia,13.7067,100.438964,1,0,Bombing/Explosion,Journalists & Media,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,205,Thailand,Southeast Asia,6.478333,101.135,1,0,Armed Assault,Educational Institution,Unknown,Firearms,-99,1,0,0,0
2014,4,Afghanistan,South Asia,30.550638,63.78141,0,1,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,92,India,South Asia,18.8689,83.115376,1,0,Armed Assault,Private Citizens & Property,Maoists,Melee,-99,1,0,0,1
2014,153,Pakistan,South Asia,34.024494,71.412579,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,153,Pakistan,South Asia,34.014975,71.58049,1,0,Unknown,Police,Tehrik-i-Taliban Pakistan (TTP),Unknown,-99,0,0,0,3
2014,155,West Bank and Gaza Strip,Middle East & North Africa,31.705971,35.202328,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,33.869845,70.119553,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,28.750093,68.076046,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,36.665,65.752,1,0,Armed Assault,Police,Taliban,Firearms,-99,2,0,1,4
2014,110,Lebanon,Middle East & North Africa,32.902222,13.185833,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,2
2014,153,Pakistan,South Asia,30.361155,66.950925,1,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,28.937727,68.198622,1,0,Armed Assault,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,155,West Bank and Gaza Strip,Middle East & North Africa,31.705567,35.202655,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,167,Russia,Eastern Europe,43.306531,46.86069,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,35.272502,43.919483,1,1,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,1,1,0,1,3
2014,160,Philippines,Southeast Asia,13.71262,123.212485,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,2,1,0,0,1
2014,153,Pakistan,South Asia,25.036694,67.066627,1,0,Assassination,Business,Unknown,Firearms,-99,1,0,0,1
2014,153,Pakistan,South Asia,24.941232,67.021666,1,0,Assassination,Violent Political Party,Unknown,Firearms,-99,1,0,0,0
2014,110,Lebanon,Middle East & North Africa,33.563283,35.368889,1,0,Assassination,Violent Political Party,Unknown,Firearms,2,1,0,0,0
2014,214,Ukraine,Eastern Europe,50.442946,30.629354,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.349329,43.776746,1,0,Hostage Taking (Kidnapping),Military,Unknown,Firearms,-99,4,0,0,0
2014,98,Italy,Western Europe,45.89096,11.04014,1,0,Bombing/Explosion,Business,Anarchists,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,130,Mexico,North America,19.432941,-99.132477,1,0,Facility/Infrastructure Attack,Government (General),Anarchists,Incendiary,3,0,0,0,0
2014,228,Yemen,Middle East & North Africa,15.522498,45.460567,1,0,Armed Assault,Military,Unknown,Firearms,-99,1,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,11.85091,8.396,1,0,Armed Assault,Religious Figures/Institutions,Boko Haram,Firearms,-99,3,0,0,12
2014,182,Somalia,Sub-Saharan Africa,2.064811,45.345898,1,0,Armed Assault,Private Citizens & Property,Al-Shabaab,Firearms,-99,1,0,0,0
2014,113,Libya,Middle East & North Africa,32.116667,20.066667,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,-99,1,0,0,0
2014,160,Philippines,Southeast Asia,6.550444,122.106467,1,0,Unknown,Private Citizens & Property,Abu Sayyaf Group (ASG),Unknown,-99,0,0,0,0
2014,182,Somalia,Sub-Saharan Africa,2.026255,45.309506,1,0,Armed Assault,Business,Al-Shabaab,Firearms,-99,1,0,0,0
2014,182,Somalia,Sub-Saharan Africa,-0.793496,41.441251,1,0,Armed Assault,Military,Al-Shabaab,Firearms,-99,,0,,
2014,182,Somalia,Sub-Saharan Africa,2.618469,44.893385,1,0,Unknown,Terrorists/Non-State Militia,Al-Shabaab,Unknown,-99,2,0,0,1
2014,95,Iraq,Middle East & North Africa,33.368272,44.363877,1,0,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,95,Iraq,Middle East & North Africa,33.75,44.633333,0,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.376341,44.70126,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,7
2014,95,Iraq,Middle East & North Africa,33.24637,44.02548,1,0,Armed Assault,Military,Unknown,Firearms,-99,1,0,0,0
2014,160,Philippines,Southeast Asia,7.733333,123.066667,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,1,0,0,1
2014,228,Yemen,Middle East & North Africa,12.862603,44.990674,1,0,Assassination,Military,Unknown,Firearms,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,34.533712,43.494015,1,0,Armed Assault,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,7,0,0,0
2014,95,Iraq,Middle East & North Africa,33.754031,44.636024,1,0,Unknown,Police,Unknown,Unknown,-99,3,0,0,3
2014,95,Iraq,Middle East & North Africa,33.927159,44.773275,1,0,Armed Assault,Police,Unknown,Firearms,-99,0,0,0,2
2014,92,India,South Asia,10.018215,76.343109,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,60,Egypt,Middle East & North Africa,29.310183,34.153195,1,0,Hostage Taking (Kidnapping),Government (General),Ansar Bayt al-Maqdis (Ansar Jerusalem),Firearms,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,30.049779,31.23648,1,0,Armed Assault,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,182,Somalia,Sub-Saharan Africa,2.064811,45.345898,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,,0,0,
2014,95,Iraq,Middle East & North Africa,35.477726,44.392952,1,1,Bombing/Explosion,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,1,4,0,1,57
2014,95,Iraq,Middle East & North Africa,34.602694,43.679184,1,1,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,1,1,0,1,0
2014,95,Iraq,Middle East & North Africa,32.987356,44.356586,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
2014,228,Yemen,Middle East & North Africa,15.612456,48.952117,1,0,Bombing/Explosion,Utilities,Tribesmen,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.253116,44.507662,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,92,India,South Asia,25.56482,90.248945,1,0,Armed Assault,Police,Achik National Volunteer Council-B (ANVC-B),Firearms,-99,0,0,0,2
2014,153,Pakistan,South Asia,34.217374,71.55721,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,228,Yemen,Middle East & North Africa,12.808454,45.035652,0,0,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,92,India,South Asia,33.92,75.02,1,0,Armed Assault,Military,Unknown,Firearms,-99,0,0,0,0
2014,153,Pakistan,South Asia,33.704849,70.32958,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,5
2014,153,Pakistan,South Asia,34.773646,72.3599,1,0,Assassination,Government (General),Unknown,Firearms,-99,1,0,0,0
2014,153,Pakistan,South Asia,28.750093,68.076046,0,0,Bombing/Explosion,Utilities,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,4,Afghanistan,South Asia,32.074078,66.141526,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,7,7,0,7,0
2014,153,Pakistan,South Asia,24.86,67.01,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Tehrik-i-Taliban Pakistan (TTP),Melee,-99,6,0,0,0
2014,153,Pakistan,South Asia,34.011404,71.576561,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,0,0,0,0
2014,4,Afghanistan,South Asia,32.806111,67.463889,1,0,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives/Bombs/Dynamite,-99,3,0,0,0
2014,153,Pakistan,South Asia,33.55,71.11,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,34.284562,74.463449,1,0,Armed Assault,Police,Separatists,Firearms,-99,1,0,,3
2014,93,Indonesia,Southeast Asia,-7.976618,112.622169,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,160,Philippines,Southeast Asia,13.708611,124.361944,1,0,Armed Assault,Military,New People's Army (NPA),Firearms,-99,1,0,0,0
2014,153,Pakistan,South Asia,34.014975,71.58049,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,13,0,0,
2014,104,Kenya,Sub-Saharan Africa,3.997089,37.272716,1,0,Unknown,Private Citizens & Property,Unknown,Unknown,-99,6,0,0,6
2014,95,Iraq,Middle East & North Africa,33.750097,44.633872,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,-99,1,0,0,0
